SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
45335,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45335,PO6641155631,10-4020-000342,29791,275,2,792,792,5,4835,68395Vi25408,NULL,14048.0598,1345.4767,420.4615,15813.998,NULL,2/8/2006
45336,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45336,PO7221197705,10-4020-000326,29787,283,1,869,869,5,11815,98446Vi61077,NULL,27311.6264,2629.4221,821.6944,30762.7429,NULL,2/8/2006
45337,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45337,PO7598166612,10-4020-000045,29963,279,5,913,913,5,8103,68450Vi41999,NULL,17669.0304,1699.6176,531.1305,19899.7785,NULL,2/8/2006
45338,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45338,PO7627114520,10-4020-000433,29617,280,1,880,880,5,10270,108475Vi53004,NULL,57142.9416,5485.7224,1714.2883,64342.9523,NULL,2/8/2006
45339,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45339,PO7656113434,10-4020-000403,29853,276,4,1056,1056,5,12177,108500Vi62954,NULL,27763.7953,2665.7893,833.0592,31262.6438,NULL,2/8/2006
45340,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45340,PO7714194147,10-4020-000495,29756,279,5,963,963,5,2759,28521Vi14371,NULL,2552.6296,245.0524,76.5789,2874.2609,NULL,2/8/2006
45341,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45341,PO7830178569,10-4020-000040,29774,277,4,564,564,5,15798,28546Vi81672,NULL,34738.7355,3333.7554,1041.7986,39114.2895,NULL,2/8/2006
45342,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45342,PO7917111421,10-4020-000401,29521,281,1,1054,1054,5,1660,78564Vi8518,NULL,63037.614,6051.3981,1891.0619,70980.074,NULL,2/8/2006
45343,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45343,PO8874137222,10-4020-000348,29511,276,3,1046,1046,5,6264,18630Vi32553,NULL,20979.3465,2022.8296,632.1342,23634.3103,NULL,2/8/2006
45344,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45344,PO8816179390,10-4020-000218,29885,283,1,857,857,5,2470,108701Vi12864,NULL,58114.5796,5577.1425,1742.857,65434.5791,NULL,2/8/2006
45345,3,2/1/2006,2/13/2006,2/8/2006,5,1,SO45345,NULL,10-4030-015048,15048,NULL,10,12718,12718,1,13874,630860Vi71914,2740,3578.27,286.2616,89.4568,3953.9884,NULL,2/8/2006
45346,3,2/1/2006,2/13/2006,2/8/2006,5,1,SO45346,NULL,10-4030-028648,28648,NULL,6,27596,27596,1,18922,832572Vi98304,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/8/2006
45347,3,2/1/2006,2/13/2006,2/8/2006,5,1,SO45347,NULL,10-4030-014733,14733,NULL,4,16530,16530,1,14839,133729Vi76858,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/8/2006
45348,3,2/1/2006,2/13/2006,2/8/2006,5,1,SO45348,NULL,10-4030-019562,19562,NULL,9,26558,26558,1,13820,134300Vi71660,2735,3578.27,286.2616,89.4568,3953.9884,NULL,2/8/2006
45349,3,2/1/2006,2/13/2006,2/8/2006,5,1,SO45349,NULL,10-4030-019568,19568,NULL,9,26897,26897,1,17966,334303Vi93206,2735,3578.27,286.2616,89.4568,3953.9884,NULL,2/8/2006
45350,3,2/1/2006,2/13/2006,2/8/2006,5,1,SO45350,NULL,10-4030-019613,19613,NULL,9,20287,20287,1,7933,234322Vi41041,2735,3578.27,286.2616,89.4568,3953.9884,NULL,2/8/2006
45351,3,2/2/2006,2/14/2006,2/9/2006,5,1,SO45351,NULL,10-4030-012520,12520,NULL,7,13348,13348,1,6691,330870Vi34815,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/9/2006
45352,3,2/2/2006,2/14/2006,2/9/2006,5,1,SO45352,NULL,10-4030-015081,15081,NULL,10,14977,14977,1,13534,330876Vi70139,2751,3578.27,286.2616,89.4568,3953.9884,NULL,2/9/2006
45353,3,2/2/2006,2/14/2006,2/9/2006,5,1,SO45353,NULL,10-4030-028630,28630,NULL,6,14248,14248,1,6404,232569Vi33239,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/9/2006
45354,3,2/2/2006,2/14/2006,2/9/2006,5,1,SO45354,NULL,10-4030-019432,19432,NULL,8,15995,15995,1,14289,1032693Vi74075,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/9/2006
45355,3,2/2/2006,2/14/2006,2/9/2006,5,1,SO45355,NULL,10-4030-028778,28778,NULL,6,18118,18118,1,4514,733610Vi23622,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/9/2006
45356,3,2/2/2006,2/14/2006,2/9/2006,5,1,SO45356,NULL,10-4030-019096,19096,NULL,9,28500,28500,1,14163,1134285Vi73469,2746,3578.27,286.2616,89.4568,3953.9884,NULL,2/9/2006
45357,3,2/3/2006,2/15/2006,2/10/2006,5,1,SO45357,NULL,10-4030-028443,28443,NULL,7,11832,11832,1,18029,131659Vi93558,NULL,3374.99,269.9992,84.3748,3729.364,NULL,2/10/2006
45358,3,2/3/2006,2/15/2006,2/10/2006,5,1,SO45358,NULL,10-4030-023172,23172,NULL,6,19780,19780,1,15688,732578Vi81062,2759,3578.27,286.2616,89.4568,3953.9884,NULL,2/10/2006
45359,3,2/3/2006,2/15/2006,2/10/2006,5,1,SO45359,NULL,10-4030-011227,11227,NULL,4,20657,20657,1,17546,932585Vi91119,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/10/2006
45360,3,2/3/2006,2/15/2006,2/10/2006,5,1,SO45360,NULL,10-4030-028036,28036,NULL,6,15453,15453,1,14275,733528Vi74021,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/10/2006
45361,3,2/3/2006,2/15/2006,2/10/2006,5,1,SO45361,NULL,10-4030-023057,23057,NULL,6,17518,17518,1,7319,1033536Vi37981,2759,3578.27,286.2616,89.4568,3953.9884,NULL,2/10/2006
45362,3,2/3/2006,2/15/2006,2/10/2006,5,1,SO45362,NULL,10-4030-019271,19271,NULL,9,25197,25197,1,3210,434292Vi16897,2757,3578.27,286.2616,89.4568,3953.9884,NULL,2/10/2006
45363,3,2/3/2006,2/15/2006,2/10/2006,5,1,SO45363,NULL,10-4030-019565,19565,NULL,9,28767,28767,1,17681,934302Vi91763,2757,3578.27,286.2616,89.4568,3953.9884,NULL,2/10/2006
45364,3,2/4/2006,2/16/2006,2/11/2006,5,1,SO45364,NULL,10-4030-014161,14161,NULL,8,14889,14889,1,17866,430859Vi92703,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/11/2006
45365,3,2/4/2006,2/16/2006,2/11/2006,5,1,SO45365,NULL,10-4030-015078,15078,NULL,10,27775,27775,1,2651,930874Vi13763,2773,3578.27,286.2616,89.4568,3953.9884,NULL,2/11/2006
45366,3,2/4/2006,2/16/2006,2/11/2006,5,1,SO45366,NULL,10-4030-018011,18011,NULL,7,28396,28396,1,19063,1232692Vi99036,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/11/2006
45367,3,2/4/2006,2/16/2006,2/11/2006,5,1,SO45367,NULL,10-4030-020561,20561,NULL,10,22413,22413,1,10471,732694Vi53999,2773,699.0982,55.9279,17.4775,772.5036,NULL,2/11/2006
45368,3,2/4/2006,2/16/2006,2/11/2006,5,1,SO45368,NULL,10-4030-014732,14732,NULL,1,18254,18254,1,15790,1133728Vi81625,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/11/2006
45369,3,2/4/2006,2/16/2006,2/11/2006,5,1,SO45369,NULL,10-4030-019269,19269,NULL,9,27658,27658,1,9912,434290Vi51001,2768,3578.27,286.2616,89.4568,3953.9884,NULL,2/11/2006
45370,3,2/4/2006,2/16/2006,2/11/2006,5,1,SO45370,NULL,10-4030-019270,19270,NULL,9,29472,29472,1,NULL,NULL,2768,3578.27,286.2616,89.4568,3953.9884,NULL,2/11/2006
45371,3,2/5/2006,2/17/2006,2/12/2006,5,1,SO45371,NULL,10-4030-015062,15062,NULL,10,16090,16090,1,14390,430868Vi74576,2784,3578.27,286.2616,89.4568,3953.9884,NULL,2/12/2006
45372,3,2/5/2006,2/17/2006,2/12/2006,5,1,SO45372,NULL,10-4030-028449,28449,NULL,7,21671,21671,1,15411,931662Vi79623,NULL,3374.99,269.9992,84.3748,3729.364,NULL,2/12/2006
45373,3,2/5/2006,2/17/2006,2/12/2006,5,1,SO45373,NULL,10-4030-025994,25994,NULL,1,13575,13575,1,15402,233314Vi79552,NULL,3374.99,269.9992,84.3748,3729.364,NULL,2/12/2006
45374,3,2/5/2006,2/17/2006,2/12/2006,5,1,SO45374,NULL,10-4030-022996,22996,NULL,6,14174,14174,1,15654,933526Vi80882,2781,3578.27,286.2616,89.4568,3953.9884,NULL,2/12/2006
45375,3,2/5/2006,2/17/2006,2/12/2006,5,1,SO45375,NULL,10-4030-019596,19596,NULL,9,24943,24943,1,4546,1134312Vi23824,2779,3578.27,286.2616,89.4568,3953.9884,NULL,2/12/2006
45376,3,2/5/2006,2/17/2006,2/12/2006,5,1,SO45376,NULL,10-4030-011761,11761,NULL,9,17200,17200,1,6836,635010Vi35640,2779,3399.99,271.9992,84.9998,3756.989,NULL,2/12/2006
45377,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45377,NULL,10-4030-015077,15077,NULL,10,16542,16542,1,1722,430873Vi8845,2795,3578.27,286.2616,89.4568,3953.9884,NULL,2/13/2006
45378,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45378,NULL,10-4030-028178,28178,NULL,6,11961,11961,1,7997,1032559Vi41425,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/13/2006
45379,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45379,NULL,10-4030-028363,28363,NULL,6,17733,17733,1,7021,1132564Vi36482,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/13/2006
45380,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45380,NULL,10-4030-018010,18010,NULL,7,16272,16272,1,12968,1232690Vi67094,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/13/2006
45381,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45381,NULL,10-4030-019988,19988,NULL,6,14182,14182,1,12261,1133309Vi63381,2792,3399.99,271.9992,84.9998,3756.989,NULL,2/13/2006
45382,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45382,NULL,10-4030-011129,11129,NULL,1,19598,19598,1,4171,1133542Vi21901,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/13/2006
45383,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45383,NULL,10-4030-014734,14734,NULL,1,24758,24758,1,15730,733730Vi81299,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/13/2006
45384,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45384,NULL,10-4030-026789,26789,NULL,6,24390,24390,1,10068,333731Vi51852,2792,699.0982,55.9279,17.4775,772.5036,NULL,2/13/2006
45385,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45385,NULL,10-4030-014735,14735,NULL,1,12249,12249,1,16346,1033732Vi84530,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/13/2006
45386,3,2/6/2006,2/18/2006,2/13/2006,5,1,SO45386,NULL,10-4030-019607,19607,NULL,9,24889,24889,1,7396,834318Vi38340,2790,3578.27,286.2616,89.4568,3953.9884,NULL,2/13/2006
45387,3,2/7/2006,2/19/2006,2/14/2006,5,1,SO45387,NULL,10-4030-011224,11224,NULL,1,11676,11676,1,10223,1032583Vi52759,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/14/2006
45388,3,2/7/2006,2/19/2006,2/14/2006,5,1,SO45388,NULL,10-4030-025986,25986,NULL,1,16531,16531,1,12683,933307Vi65580,NULL,3374.99,269.9992,84.3748,3729.364,NULL,2/14/2006
45389,3,2/7/2006,2/19/2006,2/14/2006,5,1,SO45389,NULL,10-4030-011090,11090,NULL,4,21916,21916,1,3295,933540Vi17327,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/14/2006
45390,3,2/7/2006,2/19/2006,2/14/2006,5,1,SO45390,NULL,10-4030-019560,19560,NULL,9,24007,24007,1,18761,1234298Vi97504,2801,3578.27,286.2616,89.4568,3953.9884,NULL,2/14/2006
45391,3,2/7/2006,2/19/2006,2/14/2006,5,1,SO45391,NULL,10-4030-019588,19588,NULL,9,28566,28566,1,11906,734307Vi61524,2801,3578.27,286.2616,89.4568,3953.9884,NULL,2/14/2006
45392,3,2/7/2006,2/19/2006,2/14/2006,5,1,SO45392,NULL,10-4030-011762,11762,NULL,9,24010,24010,1,14147,1135011Vi73407,2801,3399.99,271.9992,84.9998,3756.989,NULL,2/14/2006
45393,3,2/8/2006,2/20/2006,2/15/2006,5,1,SO45393,NULL,10-4030-014171,14171,NULL,8,17452,17452,1,12042,1030871Vi62259,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/15/2006
45394,3,2/8/2006,2/20/2006,2/15/2006,5,1,SO45394,NULL,10-4030-011468,11468,NULL,10,22053,22053,1,17967,831665Vi93209,2817,3374.99,269.9992,84.3748,3729.364,NULL,2/15/2006
45395,3,2/8/2006,2/20/2006,2/15/2006,5,1,SO45395,NULL,10-4030-029352,29352,NULL,4,12486,12486,1,2882,933605Vi15006,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/15/2006
45396,3,2/8/2006,2/20/2006,2/15/2006,5,1,SO45396,NULL,10-4030-019594,19594,NULL,9,14038,14038,1,6872,334310Vi35829,2812,3578.27,286.2616,89.4568,3953.9884,NULL,2/15/2006
45397,3,2/9/2006,2/21/2006,2/16/2006,5,1,SO45397,NULL,10-4030-015051,15051,NULL,10,11901,11901,1,13711,930862Vi71034,2828,3578.27,286.2616,89.4568,3953.9884,NULL,2/16/2006
45398,3,2/9/2006,2/21/2006,2/16/2006,5,1,SO45398,NULL,10-4030-015059,15059,NULL,10,11449,11449,1,11872,430865Vi61297,2828,3578.27,286.2616,89.4568,3953.9884,NULL,2/16/2006
45399,3,2/9/2006,2/21/2006,2/16/2006,5,1,SO45399,NULL,10-4030-019598,19598,NULL,9,29728,29728,1,NULL,NULL,2823,3578.27,286.2616,89.4568,3953.9884,NULL,2/16/2006
45400,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45400,NULL,10-4030-014162,14162,NULL,8,28614,28614,1,8817,330861Vi45511,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45401,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45401,NULL,10-4030-015058,15058,NULL,10,16060,16060,1,8800,730864Vi45429,2839,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45402,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45402,NULL,10-4030-011413,11413,NULL,10,28165,28165,1,15354,331661Vi79322,2839,3399.99,271.9992,84.9998,3756.989,NULL,2/17/2006
45403,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45403,NULL,10-4030-023114,23114,NULL,6,15827,15827,1,8635,832567Vi44585,2836,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45404,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45404,NULL,10-4030-011217,11217,NULL,1,19321,19321,1,8241,332581Vi42712,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45405,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45405,NULL,10-4030-023209,23209,NULL,6,13841,13841,1,16250,232582Vi84040,2836,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45406,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45406,NULL,10-4030-025987,25987,NULL,4,15113,15113,1,743,433308Vi3797,NULL,3374.99,269.9992,84.3748,3729.364,NULL,2/17/2006
45407,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45407,NULL,10-4030-029285,29285,NULL,4,25921,25921,1,7246,1133600Vi37602,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45408,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45408,NULL,10-4030-029326,29326,NULL,4,28572,28572,1,7668,633601Vi39716,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45409,3,2/10/2006,2/22/2006,2/17/2006,5,1,SO45409,NULL,10-4030-019612,19612,NULL,9,15962,15962,1,15624,1234321Vi80715,2834,3578.27,286.2616,89.4568,3953.9884,NULL,2/17/2006
45410,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45410,NULL,10-4030-014149,14149,NULL,8,29137,29137,1,2267,330857Vi11844,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45411,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45411,NULL,10-4030-028197,28197,NULL,6,21050,21050,1,2001,1132560Vi10405,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45412,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45412,NULL,10-4030-023137,23137,NULL,6,29383,29383,1,NULL,NULL,2847,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45413,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45413,NULL,10-4030-011191,11191,NULL,4,19784,19784,1,13000,1232579Vi67249,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45414,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45414,NULL,10-4030-018038,18038,NULL,7,21183,21183,1,8535,132696Vi44143,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/18/2006
45415,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45415,NULL,10-4030-028092,28092,NULL,6,19917,19917,1,9014,733530Vi46520,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45416,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45416,NULL,10-4030-028161,28161,NULL,6,12543,12543,1,5165,1233533Vi26996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45417,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45417,NULL,10-4030-028620,28620,NULL,6,23793,23793,1,16789,233608Vi86959,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45418,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45418,NULL,10-4030-019264,19264,NULL,9,25201,25201,1,5721,234289Vi29965,2845,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45419,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45419,NULL,10-4030-019555,19555,NULL,9,21542,21542,1,10934,934293Vi56403,2845,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45420,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45420,NULL,10-4030-019561,19561,NULL,9,28041,28041,1,13684,1034299Vi70907,2845,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45421,3,2/11/2006,2/23/2006,2/18/2006,5,1,SO45421,NULL,10-4030-019576,19576,NULL,9,19164,19164,1,16076,534304Vi83120,2845,3578.27,286.2616,89.4568,3953.9884,NULL,2/18/2006
45422,3,2/12/2006,2/24/2006,2/19/2006,5,1,SO45422,NULL,10-4030-028198,28198,NULL,6,24174,24174,1,10369,132561Vi53499,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/19/2006
45423,3,2/12/2006,2/24/2006,2/19/2006,5,1,SO45423,NULL,10-4030-019997,19997,NULL,6,15130,15130,1,5195,533312Vi27169,2858,3374.99,269.9992,84.3748,3729.364,NULL,2/19/2006
45424,3,2/12/2006,2/24/2006,2/19/2006,5,1,SO45424,NULL,10-4030-028165,28165,NULL,6,17962,17962,1,6733,133534Vi35043,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/19/2006
45425,3,2/13/2006,2/25/2006,2/20/2006,5,1,SO45425,NULL,10-4030-015056,15056,NULL,10,16120,16120,1,9798,930863Vi50487,2872,3578.27,286.2616,89.4568,3953.9884,NULL,2/20/2006
45426,3,2/13/2006,2/25/2006,2/20/2006,5,1,SO45426,NULL,10-4030-014164,14164,NULL,8,19553,19553,1,6196,1230867Vi32193,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/20/2006
45427,3,2/13/2006,2/25/2006,2/20/2006,5,1,SO45427,NULL,10-4030-029481,29481,NULL,8,17218,17218,1,5086,931660Vi26623,NULL,3374.99,269.9992,84.3748,3729.364,NULL,2/20/2006
45428,3,2/13/2006,2/25/2006,2/20/2006,5,1,SO45428,NULL,10-4030-011414,11414,NULL,10,23819,23819,1,18510,531663Vi96193,2872,3399.99,271.9992,84.9998,3756.989,NULL,2/20/2006
45429,3,2/13/2006,2/25/2006,2/20/2006,5,1,SO45429,NULL,10-4030-028129,28129,NULL,6,15665,15665,1,4539,633531Vi23784,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/20/2006
45430,3,2/13/2006,2/25/2006,2/20/2006,5,1,SO45430,NULL,10-4030-028176,28176,NULL,6,18589,18589,1,4243,333538Vi22337,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/20/2006
45431,3,2/13/2006,2/25/2006,2/20/2006,5,1,SO45431,NULL,10-4030-028013,28013,NULL,6,26693,26693,1,15485,133607Vi79979,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/20/2006
45432,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45432,NULL,10-4030-014167,14167,NULL,8,24627,24627,1,17533,330869Vi91053,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/21/2006
45433,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45433,NULL,10-4030-012547,12547,NULL,7,29413,29413,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/21/2006
45434,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45434,NULL,10-4030-011252,11252,NULL,4,28097,28097,1,9833,132586Vi50643,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/21/2006
45435,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45435,NULL,10-4030-020562,20562,NULL,10,25321,25321,1,2853,232695Vi14841,2883,699.0982,55.9279,17.4775,772.5036,NULL,2/21/2006
45436,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45436,NULL,10-4030-028130,28130,NULL,6,27864,27864,1,4169,433532Vi21895,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/21/2006
45437,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45437,NULL,10-4030-028169,28169,NULL,6,24120,24120,1,11277,633535Vi58149,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/21/2006
45438,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45438,NULL,10-4030-029334,29334,NULL,1,17656,17656,1,9365,1033602Vi48284,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/21/2006
45439,3,2/14/2006,2/26/2006,2/21/2006,5,1,SO45439,NULL,10-4030-025823,25823,NULL,9,18489,18489,1,14428,1034584Vi74791,2878,699.0982,55.9279,17.4775,772.5036,NULL,2/21/2006
45440,3,2/15/2006,2/27/2006,2/22/2006,5,1,SO45440,NULL,10-4030-014198,14198,NULL,8,15018,15018,1,17050,330879Vi88504,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/22/2006
45441,3,2/15/2006,2/27/2006,2/22/2006,5,1,SO45441,NULL,10-4030-011216,11216,NULL,1,28921,28921,1,3859,632580Vi20348,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/22/2006
45442,3,2/15/2006,2/27/2006,2/22/2006,5,1,SO45442,NULL,10-4030-029335,29335,NULL,1,15657,15657,1,7647,333603Vi39617,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/22/2006
45443,3,2/15/2006,2/27/2006,2/22/2006,5,1,SO45443,NULL,10-4030-029350,29350,NULL,4,20124,20124,1,14583,433604Vi75611,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/22/2006
45444,3,2/15/2006,2/27/2006,2/22/2006,5,1,SO45444,NULL,10-4030-019102,19102,NULL,9,14899,14899,1,15244,534287Vi78856,2889,3578.27,286.2616,89.4568,3953.9884,NULL,2/22/2006
45445,3,2/15/2006,2/27/2006,2/22/2006,5,1,SO45445,NULL,10-4030-019105,19105,NULL,9,27705,27705,1,5926,1134288Vi30906,2889,3578.27,286.2616,89.4568,3953.9884,NULL,2/22/2006
45446,3,2/16/2006,2/28/2006,2/23/2006,5,1,SO45446,NULL,10-4030-025990,25990,NULL,1,18857,18857,1,10659,1133311Vi54941,NULL,3399.99,271.9992,84.9998,3756.989,NULL,2/23/2006
45447,3,2/16/2006,2/28/2006,2/23/2006,5,1,SO45447,NULL,10-4030-019558,19558,NULL,9,25779,25779,1,3595,734296Vi18948,2900,3578.27,286.2616,89.4568,3953.9884,NULL,2/23/2006
45448,3,2/16/2006,2/28/2006,2/23/2006,5,1,SO45448,NULL,10-4030-025718,25718,NULL,9,17142,17142,1,16473,434580Vi85250,2900,699.0982,55.9279,17.4775,772.5036,NULL,2/23/2006
45449,3,2/17/2006,3/1/2006,2/24/2006,5,1,SO45449,NULL,10-4030-014189,14189,NULL,8,23269,23269,1,9503,230878Vi49003,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/24/2006
45450,3,2/17/2006,3/1/2006,2/24/2006,5,1,SO45450,NULL,10-4030-028624,28624,NULL,6,22312,22312,1,16777,332566Vi86897,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/24/2006
45451,3,2/17/2006,3/1/2006,2/24/2006,5,1,SO45451,NULL,10-4030-029279,29279,NULL,4,18651,18651,1,10722,533598Vi55373,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/24/2006
45452,3,2/17/2006,3/1/2006,2/24/2006,5,1,SO45452,NULL,10-4030-019559,19559,NULL,9,12684,12684,1,2100,134297Vi10935,2911,3578.27,286.2616,89.4568,3953.9884,NULL,2/24/2006
45453,3,2/18/2006,3/2/2006,2/25/2006,5,1,SO45453,NULL,10-4030-012549,12549,NULL,7,13671,13671,1,10008,530881Vi51516,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/25/2006
45454,3,2/18/2006,3/2/2006,2/25/2006,5,1,SO45454,NULL,10-4030-023074,23074,NULL,6,28245,28245,1,12865,433541Vi66536,2924,3578.27,286.2616,89.4568,3953.9884,NULL,2/25/2006
45455,3,2/19/2006,3/3/2006,2/26/2006,5,1,SO45455,NULL,10-4030-014163,14163,NULL,8,18705,18705,1,723,330866Vi3724,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/26/2006
45456,3,2/19/2006,3/3/2006,2/26/2006,5,1,SO45456,NULL,10-4030-023113,23113,NULL,6,14929,14929,1,15956,432562Vi82488,2935,3578.27,286.2616,89.4568,3953.9884,NULL,2/26/2006
45457,3,2/19/2006,3/3/2006,2/26/2006,5,1,SO45457,NULL,10-4030-027752,27752,NULL,6,15801,15801,1,16293,533525Vi84240,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/26/2006
45458,3,2/19/2006,3/3/2006,2/26/2006,5,1,SO45458,NULL,10-4030-019599,19599,NULL,9,14107,14107,1,5364,734314Vi28100,2933,3578.27,286.2616,89.4568,3953.9884,NULL,2/26/2006
